# Started Wed Oct 15 19:23:27 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
speed-1,speed-1_28,1760570633.2041204,1760570633.2041204,1760570633.2041204,float,km/h,22.435339161081224,source,22.21191468342153,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_32,1760570633.5791278,1760570633.5791278,1760570633.5791278,float,C,86.17296635452213,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_32,1760570633.5791278,1760570633.5791278,1760570633.5791278,float,C,86.17296635452213,source,85.69860858222074,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_29,1760570634.2049809,1760570634.2049809,1760570634.2049809,float,km/h,28.337464027604305,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_23,1760570634.2049809,1760570634.2049809,1760570634.2049809,float,%,48.62203617061203,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_29,1760570634.2049809,1760570634.2049809,1760570634.2049809,float,km/h,28.337464027604305,source,26.87360157282292,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_23,1760570634.2049809,1760570634.2049809,1760570634.2049809,float,%,48.62203617061203,source,48.300086602859814,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_33,None,1760570634.4554925,1760570634.4537296,float,C,86.06692571152065,missing,86.06692571152065,KalmanFilter,0.8789288434063849,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_30,1760570635.2058327,1760570635.2058327,1760570635.2058327,float,km/h,27.79851206914313,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_30,1760570635.2058327,1760570635.2058327,1760570635.2058327,float,km/h,27.79851206914313,source,28.72748484443485,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_34,1760570635.3460438,1760570635.3460438,1760570635.3460438,float,C,82.73986666793665,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_34,1760570635.3460438,1760570635.3460438,1760570635.3460438,float,C,82.73986666793665,source,84.26275477285948,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_24,1760570635.4543226,1760570635.4543226,1760570635.4543226,float,%,48.91952506075507,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_24,1760570635.4543226,1760570635.4543226,1760570635.4543226,float,%,48.91952506075507,source,48.472230206549376,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_31,1760570636.2032213,1760570636.2032213,1760570636.2032213,float,km/h,21.528886557306656,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_31,1760570636.2032213,1760570636.2032213,1760570636.2032213,float,km/h,21.528886557306656,source,25.879765815274844,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_35,None,1760570636.2500558,1760570636.2337298,float,C,84.47403672194656,missing,84.47403672194656,KalmanFilter,0.8644378625045063,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_25,1760570636.7021625,1760570636.7021625,1760570636.7021625,float,%,48.40029976798265,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_25,1760570636.7021625,1760570636.7021625,1760570636.7021625,float,%,48.40029976798265,source,48.44434835658831,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_36,1760570637.127031,1760570637.127031,1760570637.127031,float,C,86.71161451036394,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_36,1760570637.127031,1760570637.127031,1760570637.127031,float,C,86.71161451036394,source,85.9253289659837,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_32,1760570637.2055175,1760570637.2055175,1760570637.2055175,float,km/h,26.986478512195077,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_32,1760570637.2055175,1760570637.2055175,1760570637.2055175,float,km/h,26.986478512195077,source,27.50677467763122,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_26,1760570637.9554899,1760570637.9554899,1760570637.9554899,float,%,48.63809122769179,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_26,1760570637.9554899,1760570637.9554899,1760570637.9554899,float,%,48.63809122769179,source,48.491391903054826,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_37,1760570638.0178869,1760570638.0178869,1760570638.0178869,float,C,89.04509383710084,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_37,1760570638.0178869,1760570638.0178869,1760570638.0178869,float,C,89.04509383710084,source,87.68755957139864,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_33,1760570638.2065833,1760570638.2065833,1760570638.2065833,float,km/h,19.344340963332783,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_33,1760570638.2065833,1760570638.2065833,1760570638.2065833,float,km/h,19.344340963332783,source,23.783344914376592,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_38,1760570638.9081948,1760570638.9081948,1760570638.9081948,float,C,92.35520025319649,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_38,1760570638.9081948,1760570638.9081948,1760570638.9081948,float,C,92.35520025319649,source,90.19305349363776,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_27,1760570639.2046177,1760570639.2046177,1760570639.2046177,float,%,48.35414182005839,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_34,1760570639.2046177,1760570639.2046177,1760570639.2046177,float,km/h,16.908196403102277,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_27,1760570639.2046177,1760570639.2046177,1760570639.2046177,float,%,48.35414182005839,source,48.4458453061112,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_34,1760570639.2046177,1760570639.2046177,1760570639.2046177,float,km/h,16.908196403102277,source,20.453058745133596,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_39,1760570639.8027692,1760570639.8027692,1760570639.8027692,float,C,93.98507153059002,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_39,1760570639.8027692,1760570639.8027692,1760570639.8027692,float,C,93.98507153059002,source,92.32960485990085,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_35,1760570640.2096,1760570640.2096,1760570640.2096,float,km/h,18.12664240947753,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_35,1760570640.2096,1760570640.2096,1760570640.2096,float,km/h,18.12664240947753,source,19.457348076914364,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_28,1760570640.4465415,1760570640.4465415,1760570640.4465415,float,%,48.72701443528846,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_28,1760570640.4465415,1760570640.4465415,1760570640.4465415,float,%,48.72701443528846,source,48.516866551490324,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_40,1760570640.6966236,1760570640.6966236,1760570640.6966236,float,C,89.78246494080567,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_40,1760570640.6966236,1760570640.6966236,1760570640.6966236,float,C,89.78246494080567,source,91.48066182039635,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_36,1760570641.1967306,1760570641.1967306,1760570641.1967306,float,km/h,20.04450287305105,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_36,1760570641.1967306,1760570641.1967306,1760570641.1967306,float,km/h,20.04450287305105,source,20.032434833224755,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_41,1760570641.585681,1760570641.585681,1760570641.585681,float,C,90.31309108798774,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_41,1760570641.585681,1760570641.585681,1760570641.585681,float,C,90.31309108798774,source,91.23837139893206,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_29,1760570641.7100682,1760570641.7100682,1760570641.7100682,float,%,48.55938633579635,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_29,1760570641.7100682,1760570641.7100682,1760570641.7100682,float,%,48.55938633579635,source,48.52190168531205,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_37,1760570642.2069492,1760570642.2069492,1760570642.2069492,float,km/h,16.233770086606555,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_37,1760570642.2069492,1760570642.2069492,1760570642.2069492,float,km/h,16.233770086606555,source,18.07861098843886,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_42,1760570642.4701579,1760570642.4701579,1760570642.4701579,float,C,88.34305797116083,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_42,1760570642.4701579,1760570642.4701579,1760570642.4701579,float,C,88.34305797116083,source,90.13680950864239,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_30,1760570642.9574869,1760570642.9574869,1760570642.9574869,float,%,49.06316265479475,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_30,1760570642.9574869,1760570642.9574869,1760570642.9574869,float,%,49.06316265479475,source,48.66578773897391,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_38,None,1760570643.207165,1760570643.1927412,float,km/h,18.258261156093123,missing,18.258261156093123,KalmanFilter,0.7856095333941807,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_43,1760570643.363763,1760570643.363763,1760570643.363763,float,C,90.41223267085292,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_43,1760570643.363763,1760570643.363763,1760570643.363763,float,C,90.41223267085292,source,90.493220879028,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_31,1760570644.1967926,1760570644.1967926,1760570644.1967926,float,%,49.57714678124637,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_39,1760570644.197656,1760570644.197656,1760570644.197656,float,km/h,22.33218288978167,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_31,1760570644.1967926,1760570644.1967926,1760570644.1967926,float,%,49.57714678124637,source,48.913697963225594,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_39,1760570644.197656,1760570644.197656,1760570644.197656,float,km/h,22.33218288978167,source,21.18581829815561,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_44,None,1760570644.2582197,1760570644.2437308,float,C,90.92344336302244,missing,90.92344336302244,KalmanFilter,0.8782830319402761,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_45,None,1760570645.1501372,1760570645.133731,float,C,91.35849339811656,missing,91.35849339811656,KalmanFilter,0.8221892618274723,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_40,1760570645.1976018,1760570645.1976018,1760570645.1976018,float,km/h,29.715260559171504,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_40,1760570645.1976018,1760570645.1976018,1760570645.1976018,float,km/h,29.715260559171504,source,26.559678034991336,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_32,1760570645.4477875,1760570645.4477875,1760570645.4477875,float,%,49.85316055291116,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_32,1760570645.4477875,1760570645.4477875,1760570645.4477875,float,%,49.85316055291116,source,49.17133583366945,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_46,1760570646.035408,1760570646.035408,1760570646.035408,float,C,90.8244752056177,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_46,1760570646.035408,1760570646.035408,1760570646.035408,float,C,90.8244752056177,source,91.14464569915799,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_41,None,1760570646.2050447,1760570646.1927412,float,km/h,27.835784055775353,missing,27.835784055775353,KalmanFilter,0.7818949896770535,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_33,1760570646.7027743,1760570646.7027743,1760570646.7027743,float,%,50.03091852199318,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_33,1760570646.7027743,1760570646.7027743,1760570646.7027743,float,%,50.03091852199318,source,49.40877811981551,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_47,1760570646.9202967,1760570646.9202967,1760570646.9202967,float,C,89.96894580006274,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_47,1760570646.9202967,1760570646.9202967,1760570646.9202967,float,C,89.96894580006274,source,90.70171073748496,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_42,None,1760570647.1988065,1760570647.1927412,float,km/h,29.15222536373739,missing,29.15222536373739,KalmanFilter,0.6715594396191735,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_48,1760570647.8059947,1760570647.8059947,1760570647.8059947,float,C,88.58421760812585,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_48,1760570647.8059947,1760570647.8059947,1760570647.8059947,float,C,88.58421760812585,source,89.81972843008472,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_34,None,1760570647.944483,1760570647.943726,float,%,49.40920301627362,missing,49.40920301627362,KalmanFilter,0.9629152728051543,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_43,1760570648.1972098,1760570648.1972098,1760570648.1972098,float,km/h,33.090257426240015,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_43,1760570648.1972098,1760570648.1972098,1760570648.1972098,float,km/h,33.090257426240015,source,32.55358809535862,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_49,1760570648.6964493,1760570648.6964493,1760570648.6964493,float,C,90.10423851410364,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_49,1760570648.6964493,1760570648.6964493,1760570648.6964493,float,C,90.10423851410364,source,90.08076887489786,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_35,1760570649.1993349,1760570649.1993349,1760570649.1993349,float,%,50.14987063479579,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_44,1760570649.1993349,1760570649.1993349,1760570649.1993349,float,km/h,34.09652034727081,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_35,1760570649.1993349,1760570649.1993349,1760570649.1993349,float,%,50.14987063479579,source,49.654595213988244,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_44,1760570649.1993349,1760570649.1993349,1760570649.1993349,float,km/h,34.09652034727081,source,34.149935454624114,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_50,1760570649.5905714,1760570649.5905714,1760570649.5905714,float,C,86.08527045820469,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_50,1760570649.5905714,1760570649.5905714,1760570649.5905714,float,C,86.08527045820469,source,88.28115001818028,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_45,1760570650.2008836,1760570650.2008836,1760570650.2008836,float,km/h,30.472163090399665,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_45,1760570650.2008836,1760570650.2008836,1760570650.2008836,float,km/h,30.472163090399665,source,32.71548539135582,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_36,1760570650.4531631,1760570650.4531631,1760570650.4531631,float,%,50.46578957299566,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_36,1760570650.4531631,1760570650.4531631,1760570650.4531631,float,%,50.46578957299566,source,49.90429720977276,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_51,1760570650.4845216,1760570650.4845216,1760570650.4845216,float,C,87.21906523088548,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_51,1760570650.4845216,1760570650.4845216,1760570650.4845216,float,C,87.21906523088548,source,87.81010085212125,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_46,1760570651.2050612,1760570651.2050612,1760570651.2050612,float,km/h,32.93695609294312,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_46,1760570651.2050612,1760570651.2050612,1760570651.2050612,float,km/h,32.93695609294312,source,33.39493497084498,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_52,1760570651.3768122,1760570651.3768122,1760570651.3768122,float,C,86.05065947453161,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_52,1760570651.3768122,1760570651.3768122,1760570651.3768122,float,C,86.05065947453161,source,86.97865607833324,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_37,1760570651.7029228,1760570651.7029228,1760570651.7029228,float,%,50.700880900852795,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_37,1760570651.7029228,1760570651.7029228,1760570651.7029228,float,%,50.700880900852795,source,50.14119096524788,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_47,1760570652.2008438,1760570652.2008438,1760570652.2008438,float,km/h,26.885713584378045,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_47,1760570652.2008438,1760570652.2008438,1760570652.2008438,float,km/h,26.885713584378045,source,30.16345739389294,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_53,1760570652.2629359,1760570652.2629359,1760570652.2629359,float,C,88.65249482474908,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_53,1760570652.2629359,1760570652.2629359,1760570652.2629359,float,C,88.65249482474908,source,87.75752837214739,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_38,1760570652.9503899,1760570652.9503899,1760570652.9503899,float,%,50.75249097922232,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_38,1760570652.9503899,1760570652.9503899,1760570652.9503899,float,%,50.75249097922232,source,50.32172023418522,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_54,1760570653.1528673,1760570653.1528673,1760570653.1528673,float,C,87.82236056057388,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_54,1760570653.1528673,1760570653.1528673,1760570653.1528673,float,C,87.82236056057388,source,87.79355873865532,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_48,1760570653.2001088,1760570653.2001088,1760570653.2001088,float,km/h,22.647862645062933,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_48,1760570653.2001088,1760570653.2001088,1760570653.2001088,float,km/h,22.647862645062933,source,26.071053426523424,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_55,1760570654.0454135,1760570654.0454135,1760570654.0454135,float,C,90.41866135339549,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_55,1760570654.0454135,1760570654.0454135,1760570654.0454135,float,C,90.41866135339549,source,89.05739697069475,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_39,None,1760570654.2016623,1760570654.193726,float,%,50.33197229077252,missing,50.33197229077252,KalmanFilter,0.9621888489484478,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_49,1760570654.2016623,1760570654.2016623,1760570654.2016623,float,km/h,15.425754949695108,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_49,1760570654.2016623,1760570654.2016623,1760570654.2016623,float,km/h,15.425754949695108,source,19.86264889780373,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_56,1760570654.9350052,1760570654.9350052,1760570654.9350052,float,C,89.37136945536757,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_56,1760570654.9350052,1760570654.9350052,1760570654.9350052,float,C,89.37136945536757,source,89.26003066104848,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_50,1760570655.2009025,1760570655.2009025,1760570655.2009025,float,km/h,15.963865777773313,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_50,1760570655.2009025,1760570655.2009025,1760570655.2009025,float,km/h,15.963865777773313,source,17.133428342428758,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_40,1760570655.4509618,1760570655.4509618,1760570655.4509618,float,%,51.30593835248119,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_40,1760570655.4509618,1760570655.4509618,1760570655.4509618,float,%,51.30593835248119,source,50.66467436254411,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_57,None,1760570655.8296332,1760570655.8137321,float,C,89.3642059837884,missing,89.3642059837884,KalmanFilter,0.8781788493800858,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_51,None,1760570656.2043493,1760570656.1927412,float,km/h,15.658270211756754,missing,15.658270211756754,KalmanFilter,0.7855025362673721,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_41,1760570656.700988,1760570656.700988,1760570656.700988,float,%,51.1599889072774,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_41,1760570656.700988,1760570656.700988,1760570656.700988,float,%,51.1599889072774,source,50.82637645886476,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_58,1760570656.71688,1760570656.71688,1760570656.71688,float,C,86.53497374633965,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_58,1760570656.71688,1760570656.71688,1760570656.71688,float,C,86.53497374633965,source,87.73403842017223,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_52,1760570657.2021453,1760570657.2021453,1760570657.2021453,float,km/h,11.77215281293539,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_52,1760570657.2021453,1760570657.2021453,1760570657.2021453,float,km/h,11.77215281293539,source,12.446089630074212,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_59,1760570657.6088908,1760570657.6088908,1760570657.6088908,float,C,88.22966798294122,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_59,1760570657.6088908,1760570657.6088908,1760570657.6088908,float,C,88.22966798294122,source,87.96877060991666,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_42,1760570657.953067,1760570657.953067,1760570657.953067,float,%,50.88555720017549,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_42,1760570657.953067,1760570657.953067,1760570657.953067,float,%,50.88555720017549,source,50.85474003116884,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_53,None,1760570658.2048995,1760570658.1927412,float,km/h,10.510592236888703,missing,10.510592236888703,KalmanFilter,0.7658835172055583,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_60,1760570658.4874165,1760570658.4874165,1760570658.4874165,float,C,88.32803837295926,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_60,1760570658.4874165,1760570658.4874165,1760570658.4874165,float,C,88.32803837295926,source,88.13196252732669,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_43,None,1760570659.2052681,1760570659.193726,float,%,50.87052478962277,missing,50.87052478962277,KalmanFilter,0.9614501583512903,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_54,1760570659.2052681,1760570659.2052681,1760570659.2052681,float,km/h,16.26632205382287,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_54,1760570659.2052681,1760570659.2052681,1760570659.2052681,float,km/h,16.26632205382287,source,14.105506694529623,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_61,1760570659.377277,1760570659.377277,1760570659.377277,float,C,89.53723002318216,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_61,1760570659.377277,1760570659.377277,1760570659.377277,float,C,89.53723002318216,source,88.80223749600648,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_55,1760570660.2026231,1760570660.2026231,1760570660.2026231,float,km/h,12.333244271409736,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_55,1760570660.2026231,1760570660.2026231,1760570660.2026231,float,km/h,12.333244271409736,source,12.494298688017619,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_62,1760570660.2800171,1760570660.2800171,1760570660.2800171,float,C,91.71597801747785,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_62,1760570660.2800171,1760570660.2800171,1760570660.2800171,float,C,91.71597801747785,source,90.2206268420227,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_44,1760570660.450221,1760570660.450221,1760570660.450221,float,%,50.26838393472124,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_44,1760570660.450221,1760570660.450221,1760570660.450221,float,%,50.26838393472124,source,50.677359859598354,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_63,1760570661.1675663,1760570661.1675663,1760570661.1675663,float,C,91.74310112257503,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_63,1760570661.1675663,1760570661.1675663,1760570661.1675663,float,C,91.74310112257503,source,91.02393729150982,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_56,1760570661.1985292,1760570661.1985292,1760570661.1985292,float,km/h,9.237861892050734,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_56,1760570661.1985292,1760570661.1985292,1760570661.1985292,float,km/h,9.237861892050734,source,9.979105688810986,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_45,1760570661.6978137,1760570661.6978137,1760570661.6978137,float,%,50.583980036330374,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_45,1760570661.6978137,1760570661.6978137,1760570661.6978137,float,%,50.583980036330374,source,50.657911015356845,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_64,1760570662.06059,1760570662.06059,1760570662.06059,float,C,89.32554703403581,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_64,1760570662.06059,1760570662.06059,1760570662.06059,float,C,89.32554703403581,source,90.30653114076404,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_57,1760570662.2030292,1760570662.2030292,1760570662.2030292,float,km/h,5.33631360217375,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_57,1760570662.2030292,1760570662.2030292,1760570662.2030292,float,km/h,5.33631360217375,source,6.570669755228593,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_65,1760570662.9363601,1760570662.9363601,1760570662.9363601,float,C,88.76192305382303,source,None,None,None,None,observed,SimulatedStream,{}
