# Logger: PatternLogger | Started: Wed Oct 15 19:13:01 EDT 2025
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,nested_event_ids
2025-10-15 19:13:15.964,14.554,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505250700_Water_Temperature]]
2025-10-15 19:13:15.964,14.554,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505250700_Water_Temperature]]
2025-10-15 19:13:16.022,14.612,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505250800_Water_Temperature]]
2025-10-15 19:13:16.023,14.613,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505250800_Water_Temperature]]
2025-10-15 19:13:16.026,14.616,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505250800_Water_Temperature]]
2025-10-15 19:13:16.086,14.676,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505250900_Water_Temperature]]
2025-10-15 19:13:16.087,14.677,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505250900_Water_Temperature]]
2025-10-15 19:13:16.089,14.679,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505250900_Water_Temperature]]
2025-10-15 19:13:16.150,14.740,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251000_Water_Temperature]]
2025-10-15 19:13:16.152,14.742,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251000_Water_Temperature]]
2025-10-15 19:13:16.153,14.743,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251000_Water_Temperature]]
2025-10-15 19:13:16.210,14.800,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251100_Water_Temperature]]
2025-10-15 19:13:16.212,14.802,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9679],1,1,0.9679,[[MontroseBeach201505251100_Water_Temperature]]
2025-10-15 19:13:16.212,14.802,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251100_Water_Temperature]]
2025-10-15 19:13:16.274,14.864,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251200_Water_Temperature]]
2025-10-15 19:13:16.275,14.865,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251200_Water_Temperature]]
2025-10-15 19:13:16.276,14.866,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251200_Water_Temperature]]
2025-10-15 19:13:16.334,14.924,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251300_Water_Temperature]]
2025-10-15 19:13:16.335,14.925,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251300_Water_Temperature]]
2025-10-15 19:13:16.336,14.926,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251300_Water_Temperature]]
2025-10-15 19:13:16.396,14.986,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251400_Water_Temperature]]
2025-10-15 19:13:16.397,14.987,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251400_Water_Temperature]]
2025-10-15 19:13:16.398,14.988,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251400_Water_Temperature]]
2025-10-15 19:13:16.456,15.046,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9683],1,1,0.9683,[[MontroseBeach201505251500_Water_Temperature]]
2025-10-15 19:13:16.459,15.049,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9726],1,1,0.9726,[[63rdStreetBeach201505251500_Water_Temperature]]
2025-10-15 19:13:16.462,15.052,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9732],1,1,0.9732,[[CalumetBeach201505251500_Water_Temperature]]
2025-10-15 19:13:16.519,15.109,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251600_Water_Temperature]]
2025-10-15 19:13:16.522,15.112,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251600_Water_Temperature]]
2025-10-15 19:13:16.581,15.171,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9691],1,1,0.9691,[[63rdStreetBeach201505251700_Water_Temperature]]
2025-10-15 19:13:16.584,15.174,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251700_Water_Temperature]]
2025-10-15 19:13:16.585,15.175,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251700_Water_Temperature]]
2025-10-15 19:13:16.642,15.232,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9707],1,1,0.9707,[[CalumetBeach201505251800_Water_Temperature]]
2025-10-15 19:13:16.646,15.236,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251800_Water_Temperature]]
2025-10-15 19:13:16.648,15.238,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251800_Water_Temperature]]
2025-10-15 19:13:16.709,15.299,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505251900_Water_Temperature]]
2025-10-15 19:13:16.710,15.300,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505251900_Water_Temperature]]
2025-10-15 19:13:16.710,15.300,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505251900_Water_Temperature]]
2025-10-15 19:13:16.769,15.359,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9677],1,1,0.9677,[[63rdStreetBeach201505252000_Water_Temperature]]
2025-10-15 19:13:16.777,15.367,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505252000_Water_Temperature]]
2025-10-15 19:13:16.779,15.369,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505252000_Water_Temperature]]
2025-10-15 19:13:16.831,15.421,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9689],1,1,0.9689,[[CalumetBeach201505252100_Water_Temperature]]
2025-10-15 19:13:16.835,15.425,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505252100_Water_Temperature]]
2025-10-15 19:13:16.838,15.428,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505252100_Water_Temperature]]
2025-10-15 19:13:16.895,15.485,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505252200_Water_Temperature]]
2025-10-15 19:13:16.897,15.487,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505252200_Water_Temperature]]
2025-10-15 19:13:16.897,15.487,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505252200_Water_Temperature]]
2025-10-15 19:13:16.957,15.547,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9713],1,1,0.9713,[[MontroseBeach201505252300_Water_Temperature]]
2025-10-15 19:13:16.961,15.551,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505252300_Water_Temperature]]
2025-10-15 19:13:16.961,15.551,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505252300_Water_Temperature]]
2025-10-15 19:13:17.018,15.608,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9678],1,1,0.9678,[[MontroseBeach201505262400_Water_Temperature]]
2025-10-15 19:13:17.023,15.613,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505262400_Water_Temperature]]
2025-10-15 19:13:17.025,15.615,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505262400_Water_Temperature]]
2025-10-15 19:13:17.084,15.674,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505260100_Water_Temperature]]
2025-10-15 19:13:17.085,15.675,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9689],1,1,0.9689,[[63rdStreetBeach201505260100_Water_Temperature]]
2025-10-15 19:13:17.090,15.680,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505260100_Water_Temperature]]
2025-10-15 19:13:17.143,15.733,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505260200_Water_Temperature]]
2025-10-15 19:13:17.146,15.736,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505260200_Water_Temperature]]
2025-10-15 19:13:17.149,15.739,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505260200_Water_Temperature]]
2025-10-15 19:13:17.207,15.797,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505260300_Water_Temperature]]
2025-10-15 19:13:17.210,15.800,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505260300_Water_Temperature]]
2025-10-15 19:13:17.211,15.801,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505260300_Water_Temperature]]
2025-10-15 19:13:17.269,15.859,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505260400_Water_Temperature]]
2025-10-15 19:13:17.273,15.863,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505260400_Water_Temperature]]
2025-10-15 19:13:17.274,15.864,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505260400_Water_Temperature]]
2025-10-15 19:13:17.331,15.921,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505260500_Water_Temperature]]
2025-10-15 19:13:17.334,15.924,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505260500_Water_Temperature]]
2025-10-15 19:13:17.337,15.927,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505260500_Water_Temperature]]
2025-10-15 19:13:17.395,15.985,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505260600_Water_Temperature]]
2025-10-15 19:13:17.398,15.988,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505260600_Water_Temperature]]
2025-10-15 19:13:17.398,15.988,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505260600_Water_Temperature]]
2025-10-15 19:13:17.456,16.046,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505260900_Water_Temperature]]
2025-10-15 19:13:17.520,16.110,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261000_Water_Temperature]]
2025-10-15 19:13:17.521,16.111,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505261000_Water_Temperature]]
2025-10-15 19:13:17.580,16.170,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9723],1,1,0.9723,[[CalumetBeach201505261100_Water_Temperature]]
2025-10-15 19:13:17.581,16.171,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505261100_Water_Temperature]]
2025-10-15 19:13:17.583,16.173,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261100_Water_Temperature]]
2025-10-15 19:13:17.661,16.251,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505261200_Water_Temperature]]
2025-10-15 19:13:17.662,16.252,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261200_Water_Temperature]]
2025-10-15 19:13:17.663,16.253,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505261200_Water_Temperature]]
2025-10-15 19:13:17.703,16.293,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505261300_Water_Temperature]]
2025-10-15 19:13:17.768,16.358,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505261500_Water_Temperature]]
2025-10-15 19:13:17.771,16.361,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261500_Water_Temperature]]
2025-10-15 19:13:17.830,16.420,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505261600_Water_Temperature]]
2025-10-15 19:13:17.832,16.422,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261600_Water_Temperature]]
2025-10-15 19:13:17.892,16.482,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9721],1,1,0.9721,[[63rdStreetBeach201505261700_Water_Temperature]]
2025-10-15 19:13:17.893,16.483,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505261700_Water_Temperature]]
2025-10-15 19:13:17.895,16.485,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261700_Water_Temperature]]
2025-10-15 19:13:17.955,16.545,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9712],1,1,0.9712,[[CalumetBeach201505261800_Water_Temperature]]
2025-10-15 19:13:17.960,16.550,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505261800_Water_Temperature]]
2025-10-15 19:13:18.017,16.607,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9728],1,1,0.9728,[[MontroseBeach201505261900_Water_Temperature]]
2025-10-15 19:13:18.019,16.609,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505261900_Water_Temperature]]
2025-10-15 19:13:18.021,16.611,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505261900_Water_Temperature]]
2025-10-15 19:13:18.081,16.671,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505262000_Water_Temperature]]
2025-10-15 19:13:18.084,16.674,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505262000_Water_Temperature]]
2025-10-15 19:13:18.085,16.675,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505262000_Water_Temperature]]
2025-10-15 19:13:18.143,16.733,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505262100_Water_Temperature]]
2025-10-15 19:13:18.145,16.735,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505262100_Water_Temperature]]
2025-10-15 19:13:18.146,16.736,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505262100_Water_Temperature]]
2025-10-15 19:13:18.201,16.791,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9700],1,1,0.9700,[[CalumetBeach201505262200_Water_Temperature]]
2025-10-15 19:13:18.206,16.796,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505262200_Water_Temperature]]
2025-10-15 19:13:18.207,16.797,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505262200_Water_Temperature]]
2025-10-15 19:13:18.267,16.857,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505262300_Water_Temperature]]
2025-10-15 19:13:18.268,16.858,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9709],1,1,0.9709,[[MontroseBeach201505262300_Water_Temperature]]
2025-10-15 19:13:18.269,16.859,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505262300_Water_Temperature]]
2025-10-15 19:13:18.331,16.921,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505272400_Water_Temperature]]
2025-10-15 19:13:18.332,16.922,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9672],1,1,0.9672,[[MontroseBeach201505272400_Water_Temperature]]
2025-10-15 19:13:18.335,16.925,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505272400_Water_Temperature]]
2025-10-15 19:13:18.389,16.979,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9719],1,1,0.9719,[[63rdStreetBeach201505270100_Water_Temperature]]
2025-10-15 19:13:18.392,16.982,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505270100_Water_Temperature]]
2025-10-15 19:13:18.394,16.984,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505270100_Water_Temperature]]
2025-10-15 19:13:18.453,17.043,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505270200_Water_Temperature]]
2025-10-15 19:13:18.457,17.047,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505270200_Water_Temperature]]
2025-10-15 19:13:18.457,17.047,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505270200_Water_Temperature]]
2025-10-15 19:13:18.514,17.104,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505270300_Water_Temperature]]
2025-10-15 19:13:18.516,17.106,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505270300_Water_Temperature]]
2025-10-15 19:13:18.517,17.107,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505270300_Water_Temperature]]
2025-10-15 19:13:18.576,17.166,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[0.9698],1,1,0.9698,[[63rdStreetBeach201505270900_Water_Temperature]]
2025-10-15 19:13:18.580,17.170,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505270900_Water_Temperature]]
2025-10-15 19:13:18.582,17.172,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505270900_Water_Temperature]]
2025-10-15 19:13:18.643,17.233,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505271000_Water_Temperature]]
2025-10-15 19:13:18.645,17.235,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505271000_Water_Temperature]]
2025-10-15 19:13:18.646,17.236,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505271000_Water_Temperature]]
2025-10-15 19:13:18.717,17.307,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505271100_Water_Temperature]]
2025-10-15 19:13:18.718,17.308,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505271100_Water_Temperature]]
2025-10-15 19:13:18.765,17.355,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505271200_Water_Temperature]]
2025-10-15 19:13:18.768,17.358,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505271200_Water_Temperature]]
2025-10-15 19:13:18.771,17.361,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505271200_Water_Temperature]]
2025-10-15 19:13:18.842,17.432,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505271300_Water_Temperature]]
2025-10-15 19:13:18.843,17.433,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505271300_Water_Temperature]]
2025-10-15 19:13:18.887,17.477,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9712],1,1,0.9712,[[MontroseBeach201505271600_Water_Temperature]]
2025-10-15 19:13:18.891,17.481,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505271600_Water_Temperature]]
2025-10-15 19:13:18.895,17.485,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505271600_Water_Temperature]]
2025-10-15 19:13:18.952,17.542,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9727],1,1,0.9727,[[CalumetBeach201505271700_Water_Temperature]]
2025-10-15 19:13:18.956,17.546,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505271700_Water_Temperature]]
2025-10-15 19:13:18.958,17.548,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505271700_Water_Temperature]]
2025-10-15 19:13:19.015,17.605,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505271800_Water_Temperature]]
2025-10-15 19:13:19.017,17.607,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505271800_Water_Temperature]]
2025-10-15 19:13:19.018,17.608,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505271800_Water_Temperature]]
2025-10-15 19:13:19.073,17.663,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9698],1,1,0.9698,[[CalumetBeach201505281100_Water_Temperature]]
2025-10-15 19:13:19.077,17.667,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505281100_Water_Temperature]]
2025-10-15 19:13:19.079,17.669,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505281100_Water_Temperature]]
2025-10-15 19:13:19.136,17.726,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[0.9660],1,1,0.9660,[[CalumetBeach201505281200_Water_Temperature]]
2025-10-15 19:13:19.139,17.729,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[1.0000],1,1,1.0000,[[MontroseBeach201505281200_Water_Temperature]]
2025-10-15 19:13:19.140,17.730,63rd_WaterTempDrop_85,atomic,[63rd_WaterTempDrop_85],[1.0000],1,1,1.0000,[[63rdStreetBeach201505281200_Water_Temperature]]
2025-10-15 19:13:19.201,17.791,Montrose_WaterTempDrop_85,atomic,[Montrose_WaterTempDrop_85],[0.9706],1,1,0.9706,[[MontroseBeach201505281300_Water_Temperature]]
2025-10-15 19:13:19.201,17.791,Calumet_WaterTempDrop_85,atomic,[Calumet_WaterTempDrop_85],[1.0000],1,1,1.0000,[[CalumetBeach201505281300_Water_Temperature]]
